time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
190.5,1,-0.0208212,0.0280717,-0.15217,-0.0247772,0.355069,-0.211539,0.0314964,-0.342833,-0.0518798,0.0248829,-0.268071,-0.21029,0.0347492,-0.334073,0.300241,0.0179082
192,44,0.00750403,0.0376636,-0.139719,-0.0294979,0.336809,-0.221455,0.0478197,-0.353443,-0.0803703,-0.00805664,-0.268891,-0.236961,0.0581797,-0.368654,0.281551,0.00390644
193.5,-5,0.0100557,0.0252413,-0.112922,-0.0596607,0.326716,-0.267195,0.0889073,-0.357695,-0.0467626,-0.0253253,-0.283746,-0.208098,0.0714898,-0.393423,0.332739,0.0035158
195,37,0.0233014,0.00914832,-0.118227,-0.0672276,0.308501,-0.272329,0.064871,-0.320664,-0.029301,-0.00530783,-0.262228,-0.203983,0.0536207,-0.402372,0.300882,0.0394155
196.5,3,-0.00596703,0.018761,-0.116966,-0.0705826,0.280948,-0.292094,0.0190053,-0.338787,-0.0460166,-0.0193151,-0.280573,-0.181995,0.0541442,-0.391363,0.358637,0.0698172
198,-7,-0.00119924,-0.00463806,-0.140477,-0.112761,0.310175,-0.264712,0.0300867,-0.329625,-0.0545121,-0.024849,-0.275101,-0.17731,0.0365383,-0.373195,0.335525,0.0727569
199.5,21,0.00482972,-0.00932105,-0.141015,-0.121929,0.311115,-0.312392,0.0491474,-0.332223,-0.0674593,-0.0223641,-0.283285,-0.134934,0.0536941,-0.365104,0.388399,0.06281
201,16,0.00747506,-0.0151734,-0.122638,-0.110887,0.30765,-0.341466,0.0766875,-0.317412,-0.0794236,-0.0362374,-0.25294,-0.0677777,0.0857401,-0.376249,0.383563,0.0794246
202.5,39,0.0150697,0.00622934,-0.112638,-0.111604,0.268768,-0.306536,0.0698842,-0.364359,-0.0858258,-0.0182721,-0.310529,-0.0852476,0.0635032,-0.366582,0.404714,0.0634687
204,-5,0.0309423,0.0130927,-0.114199,-0.0742415,0.288814,-0.282932,0.0477502,-0.353396,-0.0784906,-0.0121228,-0.303676,-0.0719528,0.0943581,-0.354069,0.426583,-0.00240656
205.5,36,0.0427944,-0.00435885,-0.111581,-0.0538603,0.251562,-0.312864,0.00965481,-0.378839,-0.0796848,-0.0421476,-0.322514,-0.0985453,0.0979546,-0.351068,0.400927,0.0249271
207,29,0.0282611,-0.00298718,-0.122804,-0.0260153,0.262168,-0.36069,0.0368169,-0.3576,-0.07234,-0.0603293,-0.313453,-0.0930634,0.0860571,-0.29817,0.392004,0.0747125
208.5,35,0.0269991,0.0136877,-0.0951838,-0.0553746,0.275011,-0.373185,0.0586664,-0.362446,-0.0934832,-0.068245,-0.347648,-0.0885271,0.0692537,-0.307113,0.351387,0.0183975
210,-15,0.0368125,0.0296309,-0.0979878,-0.0619304,0.263996,-0.386258,0.0770327,-0.385974,-0.0900598,-0.0973727,-0.361887,-0.0804694,0.0951193,-0.325963,0.329,-0.00137709
211.5,18,0.027396,0.0367275,-0.0720944,-0.109293,0.269554,-0.391235,0.061973,-0.394035,-0.0610962,-0.0860637,-0.359779,-0.0724224,0.104735,-0.311793,0.291849,-0.0500832
213,25,0.0293488,0.0269722,-0.0691601,-0.0960606,0.262129,-0.404592,0.0505829,-0.380609,-0.105504,-0.0967104,-0.337111,-0.0743228,0.107294,-0.286968,0.310837,-0.0397326
214.5,29,0.0444887,0.0567934,-0.0848771,-0.0847269,0.283599,-0.378232,0.0485538,-0.343557,-0.0528558,-0.098434,-0.300577,-0.0792131,0.107916,-0.247469,0.343511,-0.0281275
216,-1,0.0200533,0.0583663,-0.0980164,-0.054947,0.247123,-0.350069,0.00951257,-0.35712,-0.0332257,-0.0555854,-0.302986,-0.0796394,0.101748,-0.24242,0.251069,-0.0436311
217.5,-7,0.0281281,0.0515939,-0.0919869,-0.0745027,0.285058,-0.330989,0.0120232,-0.364536,-0.0239782,-0.0574923,-0.298097,-0.0959232,0.111332,-0.219449,0.220295,-0.0541501
219,42,0.052775,0.0363749,-0.0664422,-0.0981494,0.316663,-0.336272,-0.00172838,-0.342962,0.0039903,-0.0702103,-0.291277,-0.108194,0.0978868,-0.247701,0.249272,-0.0578933
220.5,38,0.0497568,0.0123841,-0.0701086,-0.0868948,0.344347,-0.343376,0.0408522,-0.350028,-0.0101296,-0.0769415,-0.293407,-0.15223,0.0618233,-0.281388,0.32919,-0.0891184
222,18,0.0374817,0.0144209,-0.0671213,-0.0854037,0.351255,-0.367785,0.0584036,-0.36698,0.00678709,-0.0568703,-0.29371,-0.144162,0.0415576,-0.325685,0.248099,-0.0859304
223.5,3,0.0531986,0.00689627,-0.0651873,-0.0869411,0.310549,-0.307508,0.0759307,-0.355502,-0.0172794,-0.0743656,-0.292975,-0.106293,0.0718745,-0.347762,0.142529,-0.101378
225,6,0.0633465,0.0345141,-0.0609319,-0.0491655,0.32388,-0.28694,0.0479993,-0.349208,-0.0373801,-0.0753768,-0.297557,-0.0893035,0.0535465,-0.342849,0.0900219,-0.123675
226.5,13,0.0523194,0.0266177,-0.0528268,-0.0387782,0.291746,-0.260334,0.0384393,-0.320593,-0.0277172,-0.0823771,-0.260541,-0.0819632,0.0582814,-0.376553,0.0909376,-0.0956625
228,74,0.0377025,-0.00575517,-0.0581062,-0.0706044,0.277282,-0.314458,0.0250752,-0.327373,-0.0218271,-0.0996792,-0.262115,-0.0821145,0.0577082,-0.370668,0.0747596,-0.0838067
229.5,-16,0.0478359,0.00698551,-0.0736712,-0.0405091,0.297998,-0.300766,0.00569118,-0.313551,-0.0221391,-0.0775308,-0.272203,-0.0810581,0.0178852,-0.345038,0.128207,-0.0117001
231,14,0.0190686,0.0177503,-0.0680644,-0.0203338,0.29001,-0.294188,-0.0433439,-0.328602,-0.0199252,-0.0772432,-0.28108,-0.0757348,0.0133641,-0.308628,0.190479,-0.026557
232.5,36,0.0383647,-0.0132679,-0.0501929,-0.00908646,0.296772,-0.300801,-0.0649734,-0.307596,-0.0578478,-0.0695188,-0.252972,-0.0709438,4.63E-05,-0.336223,0.164347,-0.055955
234,28,0.0145418,-0.0231705,-0.0844041,-0.0202711,0.284595,-0.329729,-0.0325122,-0.321981,-0.0664076,-0.0664961,-0.261755,-0.067427,0.013074,-0.343266,0.0954893,-0.0381486
235.5,19,0.0155207,0.00768789,-0.106393,-0.0199716,0.274651,-0.321038,-0.0361847,-0.32257,-0.0719285,-0.084404,-0.254334,-0.119912,-0.00567989,-0.345793,0.204954,-0.0453999
237,-2,0.0322172,0.0141714,-0.133223,-0.00559322,0.29842,-0.32836,-0.0559337,-0.314525,-0.0977904,-0.093645,-0.249874,-0.0824809,0.0102326,-0.334088,0.147621,-0.0599395
238.5,-4,0.0309072,-0.000814573,-0.110345,0.035565,0.297238,-0.347482,-0.0226455,-0.335531,-0.109216,-0.0978362,-0.259976,-0.0885429,-0.00781675,-0.369303,0.169697,-0.0470769
240,58,0.0398083,-0.0093891,-0.127727,0.0441018,0.304038,-0.350593,-0.0575959,-0.34107,-0.14507,-0.0856951,-0.250918,-0.100756,0.0123032,-0.369226,0.247655,-0.014513
241.5,23,0.0201859,-0.0054089,-0.142617,0.0261587,0.299504,-0.337466,-0.0211123,-0.373041,-0.143972,-0.101683,-0.274225,-0.0815381,0.0188503,-0.364074,0.252643,0.0167025
243,3,0.0129535,-0.000423043,-0.141935,0.0221031,0.305316,-0.322257,-0.0428014,-0.351626,-0.154522,-0.114108,-0.253255,-0.0698068,0.0287364,-0.389936,0.242964,0.0154139
244.5,8,0.0290377,0.0162294,-0.155907,-0.0152353,0.324243,-0.296036,-0.0281357,-0.354799,-0.170877,-0.110555,-0.253742,-0.056466,0.0119896,-0.407494,0.144992,0.026465
246,13,0.0237008,-0.0036413,-0.169236,0.0260233,0.308305,-0.308208,-0.0171002,-0.372535,-0.174683,-0.119146,-0.253778,-0.0766572,0.0471551,-0.39089,0.141827,0.0047389
247.5,63,0.0248066,-0.0350938,-0.185005,0.0401212,0.327187,-0.25415,0.0183629,-0.367312,-0.189022,-0.132771,-0.246549,-0.0570663,0.0491659,-0.354978,0.163066,-0.0338942
249,-14,0.0292777,-0.0364972,-0.215794,0.0369729,0.327694,-0.225863,0.0199885,-0.392119,-0.153904,-0.0790231,-0.278763,-0.0756074,0.0465615,-0.313761,0.197765,-0.0335575
250.5,-2,-0.0143181,-0.022086,-0.184407,0.0125443,0.319781,-0.242702,0.0647247,-0.395026,-0.191214,-0.077604,-0.282144,-0.0855368,0.074276,-0.362446,0.207742,-0.0275306
252,28,0.0163113,-0.0640931,-0.130256,-0.0128968,0.297694,-0.263079,0.0409429,-0.398398,-0.159307,-0.0879179,-0.288212,-0.153304,0.0594914,-0.311587,0.144463,-0.0480547
253.5,21,0.000428955,-0.0565141,-0.105663,-0.0450076,0.32829,-0.27698,0.0420414,-0.381761,-0.132151,-0.0787332,-0.266449,-0.153874,0.0714092,-0.277887,0.100263,-0.015393
255,27,-0.00899888,-0.058115,-0.136087,-0.039931,0.353289,-0.29863,0.0339427,-0.380155,-0.0840097,-0.0769501,-0.2757,-0.164722,0.107359,-0.224682,0.141243,-0.0264462
256.5,9,-0.000104414,-0.0429457,-0.104624,-0.0301792,0.346367,-0.270855,0.040934,-0.355759,-0.0955663,-0.0816321,-0.261036,-0.18959,0.144759,-0.190777,0.118617,-0.0154066
258,-11,0.0045985,-0.0339722,-0.0675047,-0.0352234,0.342674,-0.25343,0.0597754,-0.328254,-0.0825794,-0.0703255,-0.256309,-0.211574,0.123767,-0.234604,0.116673,-0.0131027
259.5,35,-0.001249,-0.0581805,-0.0441567,-0.0224872,0.286086,-0.262813,0.0602888,-0.305517,-0.0490627,-0.0888327,-0.245198,-0.199559,0.114543,-0.214321,0.144677,-0.0339248
261,38,0.0023518,-0.0425368,-0.0256583,-0.0283006,0.248854,-0.303373,0.0629146,-0.335494,-0.0725336,-0.0697335,-0.28884,-0.177218,0.110866,-0.257064,0.141544,0.00533734
262.5,13,0.0142823,-0.00833806,0.0176469,-0.0764352,0.206215,-0.275907,0.0773943,-0.348856,-0.0771301,-0.0873177,-0.311581,-0.183744,0.139297,-0.242795,0.150059,0.0387653
264,-3,-0.0100869,-0.00656848,0.00884082,-0.126667,0.285778,-0.275993,0.0804731,-0.41107,-0.0672342,-0.0707275,-0.355844,-0.209492,0.122424,-0.1931,0.161973,0.0333624
265.5,22,-0.00734027,0.00180857,0.033356,-0.143657,0.265063,-0.269542,0.105313,-0.412333,-0.079221,-0.0601185,-0.360189,-0.165885,0.0874804,-0.154727,0.12594,0.0326973
267,21,-0.00573726,0.00466901,0.00386671,-0.162116,0.268739,-0.262432,0.0796365,-0.395312,-0.0388678,-0.0932021,-0.343933,-0.17275,0.0745284,-0.151963,0.20544,0.0454544
268.5,32,-0.00742288,0.0329774,-0.00859088,-0.110777,0.27991,-0.260731,0.115811,-0.402943,-0.0524439,-0.104903,-0.349469,-0.17376,0.104071,-0.153922,0.221734,0.0344219
270,1,-0.0193676,0.0472256,-0.0137673,-0.104594,0.280072,-0.282439,0.128463,-0.394427,-0.0755767,-0.0796783,-0.341544,-0.175464,0.0921921,-0.149332,0.31149,0.0519673
271.5,-686,-0.0134336,0.0420351,-0.0654523,-0.0820411,0.307611,-0.348973,0.0870567,-0.39786,-0.062406,-0.0888025,-0.338849,-0.145993,0.0878075,-0.149649,0.307261,0.0494417
273,1020,-0.0273842,0.0499968,-0.0264665,-0.0983115,0.305764,-0.334702,0.0675327,-0.39086,-0.0726928,-0.0799222,-0.320492,-0.133778,0.072931,-0.212203,0.365795,0.0502214
274.5,319,0.00993946,0.024176,-0.0394114,-0.090208,0.316023,-0.327864,0.0811178,-0.380274,-0.0454659,-0.0481584,-0.318087,-0.129941,0.0292734,-0.250075,0.302296,0.0387122
276,-888,-0.0145168,0.0280749,-0.0279259,-0.0872338,0.31232,-0.31936,0.112385,-0.348047,-0.0630598,-0.0732044,-0.273372,-0.136027,0.0408498,-0.270182,0.272066,0.00736636
277.5,-410,-0.0290543,0.0119325,-0.051287,-0.101833,0.305437,-0.320061,0.109801,-0.350569,-0.0336778,-0.0802256,-0.286367,-0.121231,0.0508482,-0.220289,0.285948,0.0589078
279,302,-0.049785,0.00512456,-0.0388655,-0.102016,0.298481,-0.330352,0.14469,-0.379573,-0.0275035,-0.0885092,-0.310969,-0.0975807,0.0398778,-0.27705,0.278606,0.0793469
280.5,257,-0.0388975,0.00367632,-0.0312068,-0.0756896,0.314033,-0.386351,0.165705,-0.37642,-0.0247532,-0.0888919,-0.31234,-0.124393,0.0232781,-0.287469,0.219575,0.0633988
282,111,-0.0289249,0.0269372,-0.0642988,-0.0879882,0.308501,-0.424217,0.175964,-0.377113,-0.0282027,-0.0693938,-0.322447,-0.114339,0.00728733,-0.290493,0.327966,0.0841519
283.5,36,-0.0392408,0.0314958,-0.00455572,-0.0970414,0.305297,-0.378662,0.12072,-0.374963,-0.0191457,-0.0437908,-0.301697,-0.125165,0.0401904,-0.251277,0.327756,0.0837502
285,-86,-0.0384451,0.00354797,-0.0284935,-0.110084,0.341726,-0.338707,0.0995607,-0.377063,-0.00413398,-0.0659338,-0.303591,-0.118214,0.0595035,-0.241399,0.25956,0.045611
286.5,-11,-0.0389454,0.0286932,-0.0621084,-0.133628,0.348642,-0.322069,0.0471969,-0.36029,0.000333306,-0.0846837,-0.300255,-0.0885046,0.0615407,-0.259196,0.324281,0.0135752
288,28,-0.0223639,0.025356,-0.050868,-0.143012,0.329503,-0.323805,0.0576228,-0.384034,0.00404202,-0.0907534,-0.30552,-0.113839,0.0339463,-0.295546,0.321607,0.027863
289.5,-68,-0.0234296,-0.00735855,-0.100352,-0.150018,0.323184,-0.3238,0.0709007,-0.389515,-0.00696465,-0.0834462,-0.319535,-0.106828,0.0585081,-0.299032,0.307865,0.0231687
291,36,-0.0188273,-0.0197236,-0.0774913,-0.111981,0.29188,-0.298731,0.0871782,-0.401005,0.0155604,-0.0900325,-0.334166,-0.136691,0.0467718,-0.301535,0.329501,0.0830514
292.5,66,-0.0185087,-0.00207693,-0.1052,-0.131592,0.285519,-0.30045,0.0598529,-0.458004,0.0423816,-0.10598,-0.368709,-0.106326,0.0345274,-0.279642,0.356058,0.129314
294,41,0.0189702,-0.0292409,-0.101219,-0.128511,0.299324,-0.295993,0.125701,-0.462645,0.0337777,-0.128387,-0.363499,-0.145382,0.0386418,-0.284718,0.496139,0.136607
295.5,34,0.0330623,-0.0646838,-0.0993957,-0.121131,0.279791,-0.27971,0.10188,-0.420163,0.0350775,-0.1016,-0.344492,-0.166221,0.0412938,-0.284204,0.551371,0.124854
297,3,-0.00152705,-0.0584494,-0.074116,-0.106138,0.262464,-0.266882,0.100347,-0.404629,-0.0123993,-0.0943865,-0.328192,-0.142842,0.045152,-0.241805,0.616665,0.140225
298.5,21,-0.00728338,-0.0364622,-0.0216899,-0.0946606,0.264625,-0.278314,0.0881483,-0.409563,-0.0220737,-0.0912346,-0.313724,-0.119812,0.0200373,-0.303404,0.533746,0.144519
300,28,-0.0135069,-0.0417059,-0.05171,-0.0684942,0.249068,-0.282075,0.0520713,-0.406438,-0.0610289,-0.0624651,-0.317643,-0.116576,0.0403147,-0.312459,0.534211,0.112132
301.5,40,-0.0102444,-0.0054848,-0.0349711,-0.096773,0.253583,-0.272667,0.0338822,-0.399085,-0.070206,-0.0353939,-0.307255,-0.141489,0.035022,-0.274224,0.554465,0.105116
303,-1,-0.00921998,0.0334308,-0.0226723,-0.094582,0.245218,-0.250883,0.0214066,-0.375066,-0.0457225,-0.0318545,-0.276126,-0.120583,0.0596864,-0.263957,0.51177,0.0892625
304.5,-6,0.000217987,0.0516107,-0.0606414,-0.0569061,0.291714,-0.271487,0.0582119,-0.349161,-0.0361609,-0.0180602,-0.257185,-0.14271,0.0545586,-0.271873,0.496014,0.114298
306,4,0.00749559,0.0312431,-0.041249,-0.0454568,0.28334,-0.287419,0.0770564,-0.369226,-0.0596746,-0.0150754,-0.273613,-0.181307,0.0608739,-0.278998,0.405324,0.0784463
307.5,47,0.0267325,0.0267152,-0.0708221,-0.0754634,0.290769,-0.25215,0.0533397,-0.3376,-0.0883211,0.000380764,-0.236371,-0.187424,0.0423847,-0.356575,0.434217,0.055338
309,-12,0.0131101,0.0214702,-0.0966834,-0.094983,0.313179,-0.197431,0.0731042,-0.323764,-0.089156,-0.000246692,-0.247621,-0.185774,0.0385667,-0.373656,0.451719,0.0459882
310.5,-3,0.00241418,0.00973144,-0.107636,-0.0630257,0.329798,-0.177688,0.0424262,-0.330984,-0.101445,0.0217815,-0.253713,-0.162427,0.0153717,-0.409362,0.488723,0.0364287
312,43,-0.00738598,0.0241987,-0.105926,-0.0443419,0.359466,-0.187856,0.0537619,-0.360433,-0.0956665,0.0410175,-0.284202,-0.121936,0.000592002,-0.445945,0.476688,0.00874554
313.5,18,-0.029067,0.0575725,-0.110673,-0.0712927,0.328338,-0.209018,0.0289128,-0.360203,-0.100444,0.0591157,-0.293291,-0.145518,0.0249159,-0.401351,0.43327,0.0429775
315,6,-0.0520558,0.0789529,-0.106144,-0.0612841,0.349021,-0.209788,0.0294834,-0.385721,-0.0991314,0.0270749,-0.289371,-0.192579,0.0127551,-0.4076,0.377192,0.0157842
316.5,10,-0.0306872,0.0886036,-0.0668615,-0.0724318,0.334663,-0.203691,0.0100912,-0.362029,-0.0592818,0.0135622,-0.261644,-0.162589,0.00580425,-0.406871,0.336639,0.00848189
318,-10,-0.00276578,0.0706193,-0.0521281,-0.072387,0.345329,-0.205777,0.0103803,-0.345751,-0.00127681,0.00906258,-0.245563,-0.161037,0.042429,-0.429089,0.305808,0.0595302
319.5,34,0.0082861,0.0644932,-0.0828766,-0.127918,0.327029,-0.222536,0.00112036,-0.361617,-0.0257843,0.00481651,-0.243794,-0.155269,0.0503777,-0.431929,0.215721,0.042511
321,38,0.0034602,0.0521952,-0.0864083,-0.0664653,0.327044,-0.198716,0.0503398,-0.348406,-0.021023,-0.00411292,-0.235951,-0.147692,0.0249506,-0.417965,0.230986,0.061537
322.5,24,0.016844,0.0607785,-0.106436,-0.0563635,0.321732,-0.24464,0.0479022,-0.368547,-0.00208148,-0.0575316,-0.246437,-0.149618,0.0640749,-0.359648,0.199387,0.0546202
324,-20,0.000387007,0.0993842,-0.116665,-0.0346028,0.323546,-0.296417,0.0266681,-0.369775,0.0346117,-0.0714244,-0.26878,-0.129091,0.0576674,-0.378963,0.155362,0.0762512
325.5,8,-0.0199857,0.110969,-0.0949394,-0.00695593,0.28409,-0.258159,-0.00585717,-0.369872,-3.33E-05,-0.0550484,-0.26711,-0.14202,0.0693472,-0.381097,0.114323,0.0529808
327,32,0.0113842,0.0919178,-0.11864,-0.00482066,0.272928,-0.298661,-0.0139261,-0.358862,-0.00408382,-0.0634922,-0.262985,-0.159221,0.0895281,-0.362685,0.105724,0.0583673
328.5,21,0.0158073,0.115712,-0.112812,-0.0256458,0.246396,-0.315793,-0.0458538,-0.399142,-0.0130306,-0.0748244,-0.308478,-0.139721,0.0713266,-0.342302,0.173077,0.00406835
330,-13,-0.0108,0.0709208,-0.107818,0.00225709,0.225054,-0.264631,-0.0719924,-0.407652,0.014155,-0.0799154,-0.317761,-0.151189,0.0633531,-0.300447,0.144435,0.0254123
331.5,6,0.00748574,0.0806728,-0.130985,-0.0158206,0.250231,-0.269761,-0.0656586,-0.403961,0.0199118,-0.0846937,-0.309579,-0.196888,0.0616422,-0.319328,0.263174,0.0293581
333,-1,0.013689,0.0952982,-0.0939964,-0.0199973,0.230281,-0.282993,-0.0833258,-0.403161,0.0553411,-0.090173,-0.320567,-0.212577,0.0298337,-0.321707,0.350203,0.0504626
334.5,40,-0.022439,0.0497408,-0.119552,-0.0220286,0.211311,-0.290203,-0.073695,-0.401433,0.0198706,-0.0862636,-0.310491,-0.156339,0.0218055,-0.274922,0.441281,0.0469427
336,45,-0.0572134,0.0344731,-0.0882332,-0.0146429,0.218587,-0.283637,-0.0533435,-0.383988,0.0116468,-0.10082,-0.291744,-0.179661,0.0364409,-0.315418,0.557255,0.04263
337.5,-54,-0.0730427,0.0317276,-0.0766436,-0.0149063,0.251513,-0.264151,-0.0268053,-0.407128,-0.00386243,-0.0697164,-0.310968,-0.16408,0.0538167,-0.257189,0.500112,0.067368
339,63,-0.0627839,0.0423577,-0.0762721,-0.0286762,0.208607,-0.233819,0.0191484,-0.402733,0.00338424,-0.0480102,-0.307297,-0.165162,0.0677733,-0.257522,0.458602,0.0594864
340.5,30,-0.0384308,0.0617504,-0.0859968,-0.0387657,0.19916,-0.219054,0.00468434,-0.414919,0.0233152,-0.0716959,-0.310245,-0.139106,0.0809649,-0.252738,0.462331,0.112685
342,-3,-0.0142537,0.0637634,-0.0814208,-0.00926286,0.200803,-0.192971,0.0319108,-0.405961,0.02036,-0.0662944,-0.319351,-0.0910096,0.110704,-0.28338,0.445851,0.123167
343.5,10,-0.0157828,0.0894376,-0.0956602,-0.0210057,0.192897,-0.175501,0.046029,-0.417824,0.0329804,-0.0816685,-0.334403,-0.118479,0.0939584,-0.242969,0.483443,0.119245
345,7,0.0165572,0.0762829,-0.0800587,0.0130557,0.205819,-0.155601,0.0483498,-0.425222,0.0306179,-0.106114,-0.331011,-0.0966935,0.0820402,-0.30064,0.518691,0.0718326
346.5,34,-0.000218712,0.07965,-0.075825,-0.0184831,0.226579,-0.15649,0.0266382,-0.403885,0.0231904,-0.0701593,-0.306379,-0.108887,0.0574406,-0.282013,0.469656,0.0516752
348,61,0.0105785,0.0831483,-0.0566745,-0.0143313,0.222944,-0.187055,0.0854224,-0.411921,0.00184924,-0.0727699,-0.316477,-0.0964082,0.0411866,-0.323071,0.458111,0.0075853
349.5,-33,0.0121275,0.0806821,-0.0374273,-0.0281588,0.208766,-0.238063,0.0439925,-0.430249,0.00946025,-0.0332735,-0.340085,-0.0565571,0.0425331,-0.40196,0.426468,-0.0225558
351,23,-0.0158497,0.109343,-0.0447496,-0.0282223,0.222129,-0.2341,0.0183894,-0.38672,0.00695504,-0.0203196,-0.308294,-0.0767391,0.108066,-0.371295,0.368236,-0.00351019
352.5,22,-0.0189572,0.109404,-0.0533514,-0.0446917,0.221475,-0.232361,0.0481399,-0.389158,-0.0158809,-0.0182876,-0.315781,-0.134256,0.150229,-0.348144,0.396587,0.0178284
354,28,-0.0236657,0.104313,-0.0502796,-0.0949303,0.20998,-0.238629,0.0645297,-0.38429,-0.00400219,-0.0374801,-0.31546,-0.096185,0.153704,-0.390214,0.364012,-0.017153
355.5,-6,-0.0190398,0.0941153,-0.0520415,-0.0831338,0.208005,-0.262285,0.0615386,-0.373856,-0.000171763,-0.0494488,-0.295611,-0.0774239,0.157041,-0.391858,0.295024,0.000589208
357,-111,-0.0173096,0.0552267,-0.0372812,-0.101023,0.189994,-0.295326,0.0363446,-0.380354,0.0126307,-0.0454863,-0.289644,-0.0979043,0.151006,-0.420025,0.281107,0.00396462
358.5,77,-0.00758405,0.0419838,-0.023494,-0.0779632,0.164654,-0.305741,0.0179972,-0.364009,0.0400567,-0.0515465,-0.283871,-0.122299,0.145154,-0.395814,0.200573,-0.0254328
360,74,0.0166367,0.0623497,0.0168285,-0.0756376,0.21946,-0.292138,0.034805,-0.382589,0.0401049,-0.0678059,-0.300857,-0.127957,0.127276,-0.372118,0.24144,0.00458507
361.5,5,0.00298117,0.0240642,0.0106191,-0.0415838,0.257625,-0.285901,0.00622602,-0.389223,-0.00288524,-0.0798855,-0.318162,-0.110391,0.113077,-0.388915,0.27822,0.0129032
363,6,0.00546377,0.0516028,0.0296753,0.0175703,0.267878,-0.293342,0.0393565,-0.384601,-0.0107045,-0.0540191,-0.32567,-0.103327,0.128464,-0.412294,0.321239,0.0192447
364.5,-19,0.00213667,0.0667958,0.0551248,0.0644744,0.293085,-0.268185,0.0856178,-0.369848,-0.0149353,-0.0721924,-0.310849,-0.107305,0.150511,-0.340565,0.276364,0.0230441
366,24,0.00505132,0.0444418,0.0216983,0.0594666,0.278995,-0.267999,0.083547,-0.362371,-0.0100115,-0.0783324,-0.301947,-0.0711338,0.166569,-0.360518,0.335154,0.0390561
367.5,60,0.000548898,0.0184747,0.0056972,0.0719478,0.263523,-0.245899,0.0972616,-0.330674,-0.0426888,-0.0803221,-0.251183,-0.0751505,0.17955,-0.387371,0.304472,0.0946789
369,-5,0.0117907,0.021774,-0.0416473,0.055827,0.246809,-0.256035,0.103114,-0.347291,-0.0125374,-0.0933111,-0.250062,-0.0827406,0.210572,-0.372144,0.387372,0.120699
370.5,12,0.012871,0.0172571,-0.0420092,0.0185714,0.242672,-0.254452,0.0953988,-0.334252,-0.0381017,-0.0774968,-0.249659,-0.0804291,0.217471,-0.31968,0.393973,0.107866
372,22,0.00862935,0.0185727,-0.0274977,-0.00286535,0.279024,-0.261122,0.110525,-0.304358,-0.0271193,-0.0636569,-0.21703,-0.122472,0.184373,-0.291524,0.421167,0.0841052
373.5,36,0.00863539,0.0366008,-0.0197184,-0.00257881,0.304638,-0.237882,0.103799,-0.293594,-0.0571503,-0.0712399,-0.214686,-0.128112,0.224161,-0.314475,0.422972,0.0413514
375,10,-0.00300345,0.014459,-0.00290937,0.00228604,0.325154,-0.22767,0.05707,-0.287438,-0.0586075,-0.0694203,-0.186765,-0.136369,0.232854,-0.308444,0.316917,0.00592572
376.5,10,-0.0169543,0.013715,-0.00664207,-0.0235688,0.303291,-0.226052,0.101993,-0.279375,-0.0408969,-0.0638535,-0.183818,-0.121937,0.209569,-0.299838,0.387238,0.0114386
378,-4,0.00785588,0.0371417,0.022942,-0.0448227,0.290463,-0.222768,0.135067,-0.278676,-0.0561412,-0.0570752,-0.192862,-0.126836,0.19702,-0.314333,0.354181,0.0122027
379.5,38,0.0173242,0.0739001,-0.00575729,-0.0302627,0.323557,-0.20963,0.105549,-0.312851,-0.0633124,-0.0387943,-0.205438,-0.0871219,0.142215,-0.387106,0.303178,-0.00428123
381,42,0.0142014,0.0707211,-0.0217791,-0.0522868,0.298557,-0.172218,0.115765,-0.318892,-0.0541746,-0.019591,-0.237326,-0.0680746,0.127783,-0.377624,0.312531,-0.00232674
382.5,12,0.021471,0.0769839,-0.032678,-0.0623187,0.285948,-0.161262,0.0808211,-0.325591,-0.122351,-0.0351168,-0.229525,-0.09267,0.13119,-0.357018,0.302531,-0.0398717
384,-12,0.0342703,0.0781754,-0.0392178,-0.0316123,0.277644,-0.16524,0.0857209,-0.345995,-0.103255,-0.0168706,-0.238233,-0.086583,0.13825,-0.342284,0.252442,0.0110513
385.5,12,0.0237177,0.091413,-0.0707544,-0.00397654,0.282852,-0.171171,0.0537813,-0.359819,-0.0573803,0.0103562,-0.242038,-0.103365,0.136617,-0.337284,0.231448,-0.00111999
387,54,0.0249956,0.0792304,-0.102658,0.01053,0.331417,-0.181469,0.0393158,-0.350319,-0.0223295,-0.0130758,-0.233765,-0.101376,0.176976,-0.363919,0.280562,-0.0307722
388.5,9,0.0284051,0.110142,-0.0850993,0.0215703,0.33556,-0.195959,0.0483662,-0.370521,-0.0565816,0.0161291,-0.248099,-0.109921,0.138259,-0.327527,0.31768,-0.0372348
390,-18,0.0330378,0.10989,-0.0373589,0.0410084,0.320012,-0.213178,0.0677625,-0.350114,-0.0671389,0.0125516,-0.225911,-0.15458,0.141669,-0.346242,0.301497,-0.0136685
391.5,21,0.0354692,0.119956,-0.0391555,0.0204952,0.346346,-0.231024,0.107721,-0.354699,-0.0707157,-0.0122788,-0.240829,-0.157804,0.160503,-0.333222,0.325187,-0.0206967
393,46,0.0214946,0.131589,-0.062651,-0.0146669,0.32414,-0.26223,0.0917564,-0.403466,-0.0655151,-0.0244102,-0.289143,-0.153154,0.168836,-0.301171,0.340841,-0.0518255
