time,value3,value1,value2
1236,-81,0.254215,-5.24728
1237.5,-27,0.136177,-5.32549
1239,-99,0.251237,-5.29718
1240.5,-30,0.312422,-5.17117
1242,-37,0.229579,-5.24057
1243.5,-5,0.030051,-5.2282
1245,-18,0.250967,-5.3192
1246.5,-68,0.272354,-5.16467
1248,-34,0.157835,-5.29236
1249.5,-66,0.156211,-5.18207
1251,0,0.273979,-5.33513
1252.5,-13,0.251779,-5.30934
1254,-8,0.298886,-5.17494
1255.5,-62,0.352761,-5.33534
1257,-33,0.157023,-5.23533
1258.5,-13,0.0906945,-5.30221
1260,-31,0.23364,-5.27118
1261.5,33,0.286432,-5.22631
1263,-7,0.242032,-5.29991
1264.5,-92,0.146194,-5.23931
1266,21,0.232828,-5.2565
1267.5,-38,0.329207,-5.17012
1269,-11,0.371171,-5.19842
1270.5,-13,0.272896,-5.21059
1272,-1,0.27831,-5.24225
1273.5,-30,0.199528,-5.2087
1275,-46,0.360071,-5.30033
1276.5,2,0.123182,-5.22254
1278,-50,0.393641,-5.2261
1279.5,-1,0.236618,-5.3301
1281,-60,0.189782,-5.26783
1282.5,38,0.207379,-5.20471
1284,-113,0.270188,-5.27328
1285.5,40,0.207108,-5.38545
1287,-50,0.261796,-5.28397
1288.5,-14,0.139155,-5.28837
1290,-51,0.20413,-5.25315
1291.5,-12,0.204672,-5.18249
1293,-40,0.236889,-5.18878
1294.5,-8,0.236347,-5.32528
1296,-84,0.183826,-5.33429
1297.5,-6,0.0828433,-5.23847
1299,-76,0.109375,-5.30892
1300.5,11,0.175704,-5.34079
1302,-83,0.224706,-5.26091
1303.5,-11,0.077158,-5.25587
1305,0,0.330561,-5.24036
1306.5,-39,0.410156,-5.28879
1308,-38,0.214418,-5.27495
1309.5,-87,0.238513,-5.21017
1311,-2,0.277769,-5.19633
1312.5,-45,0.25963,-5.27328
1314,-17,0.45645,-5.19821
1315.5,-82,0.135906,-5.26321
1317,-6,0.260984,-5.25378
1318.5,-27,0.297532,-5.23973
1320,-11,0.324605,-5.21939
1321.5,-12,0.177328,-5.23491
1323,-3,0.349241,-5.18773
1324.5,-34,0.10775,-5.28963
1326,2,0.344639,-5.26783
1327.5,-113,0.291035,-5.28104
1329,1,0.353844,-5.30955
1330.5,13,0.214959,-5.31123
1332,5,0.296178,-5.289
1333.5,-61,0.319732,-5.24057
1335,-6,0.315671,-5.22673
1336.5,-53,0.401222,-5.24183
1338,-24,0.286974,-5.27391
1339.5,-29,0.199799,-5.28104
1341,15,0.359258,-5.28292
1342.5,-78,0.216313,-5.23868
1344,-21,0.205213,-5.19444
1345.5,23,0.227142,-5.2737
1347,-68,0.244198,-5.25147
1348.5,-26,0.0950262,-5.26678
1350,-79,0.192489,-5.27076
1351.5,-26,0.205755,-5.27118
1353,-60,0.230662,-5.30662
1354.5,-2,0.364673,-5.24267
1356,-91,0.265044,-5.18563
1357.5,-2,0.199528,-5.24183
1359,-43,0.298886,-5.25315
1360.5,-35,0.147548,-5.2825
1362,-53,0.30809,-5.25483
1363.5,-9,0.151609,-5.29026
1365,-42,0.300781,-5.27034
1366.5,-53,0.0525216,-5.17934
1368,-24,0.273437,-5.21792
1369.5,-74,0.371712,-5.2477
1371,6,0.307549,-5.27223
1372.5,-21,0.3265,-5.29508
1374,-22,0.310798,-5.25797
1375.5,-78,0.402575,-5.13301
1377,-6,0.159731,-5.28041
1378.5,1,0.187074,-5.20094
1380,5,0.302676,-5.24308
1381.5,-62,0.243657,-5.25566
1383,10,0.234993,-5.18563
1384.5,-73,0.289139,-5.25063
1386,29,0.350324,-5.24581
1387.5,-49,0.246906,-5.18899
1389,8,0.312964,-5.33136
1390.5,-38,0.276957,-5.2305
1392,7,0.321356,-5.23617
1393.5,6,0.173809,-5.17221
1395,-36,0.194113,-5.23554
1396.5,56,0.308632,-5.28607
1398,240,0.28562,-5.28837
1399.5,-423,0.381729,-5.19821
1401,-158,0.233098,-5.16823
1402.5,260,0.154045,-5.23218
1404,-33,0.377668,-5.24749
1405.5,-70,0.282642,-5.30347
1407,-102,0.294825,-5.23658
1408.5,-93,0.3265,-5.1978
1410,-60,0.20034,-5.276
1411.5,13,0.119663,-5.34289
1413,-33,0.254215,-5.22379
1414.5,34,0.250154,-5.3106
1416,-79,0.395265,-5.25797
1417.5,-32,0.122099,-5.27076
1419,-55,0.276686,-5.21625
1420.5,-35,0.201423,-5.30305
1422,-69,0.228496,-5.27621
1423.5,23,0.307008,-5.25021
1425,-67,0.130762,-5.29257
1426.5,-36,0.309715,-5.18773
1428,-17,0.369005,-5.32989
1429.5,-30,0.271542,-5.27349
1431,-17,0.353573,-5.16152
1432.5,70,0.311881,-5.26908
1434,-257,0.234723,-5.23449
1435.5,9,0.193301,-5.27349
1437,-52,0.244469,-5.28691
1438.5,174,0.322439,-5.30012
1440,4,0.333539,-5.24183
1441.5,-113,0.211711,-5.22862
1443,-51,0.202777,-5.24623
1444.5,-70,0.243386,-5.29236
1446,45,0.345993,-5.28271
1447.5,0,0.319732,-5.22841
1449,1,0.207379,-5.30221
1450.5,-33,0.0365485,-5.33199
1452,4,0.344639,-5.23784
1453.5,-29,0.190052,-5.25063
1455,-54,0.137801,-5.24644
1456.5,-13,0.12237,-5.3454
1458,-37,0.113707,-5.31374
1459.5,17,0.147548,-5.28166
1461,-86,0.358717,-5.27747
1462.5,-33,0.286161,-5.28607
1464,-47,0.073097,-5.24812
1465.5,32,0.0766165,-5.33094
1467,-70,0.183284,-5.18144
1468.5,-25,0.172455,-5.24518
1470,-55,0.142675,-5.27181
1471.5,-31,0.260984,-5.36763
1473,-66,0.0790531,-5.29529
1474.5,58,0.274791,-5.23994
1476,-138,0.261254,-5.24392
1477.5,-18,0.292659,-5.29341
1479,-44,0.219562,-5.22799
1480.5,-19,0.253132,-5.28145
1482,-33,0.272354,-5.27034
1483.5,-16,0.209545,-5.28439
1485,-27,0.365756,-5.27181
1486.5,-65,0.277227,-5.28292
1488,-27,0.36738,-5.24979
1489.5,-56,0.311069,-5.28145
1491,29,0.249884,-5.27244
1492.5,-18,0.234723,-5.30053
1494,-48,0.315942,-5.26929
1495.5,-86,0.257464,-5.32905
1497,20,0.281018,-5.24665
1498.5,-35,0.291035,-5.33261
1500,14,0.347617,-5.28691
1501.5,-15,0.30403,-5.28208
1503,-42,0.335976,-5.2391
1504.5,-57,0.335705,-5.30221
1506,42,0.462136,-5.24413
1507.5,6,0.287244,-5.30683
1509,-29,0.219833,-5.25923
1510.5,20,0.279122,-5.30012
1512,-119,0.311069,-5.19276
1513.5,-42,0.263691,-5.24371
1515,-13,0.255027,-5.28733
1516.5,106,0.311069,-5.22694
1518,17,0.394183,-5.28397
1519.5,-58,0.245552,-5.21289
1521,-99,0.330561,-5.2586
1522.5,-49,0.291305,-5.32024
1524,-21,0.358175,-5.36595
1525.5,75,0.475401,-5.30934
1527,-125,0.231745,-5.31374
1528.5,-5,0.158648,-5.25126
1530,-68,0.196008,-5.26929
1531.5,-30,0.328937,-5.37203
1533,-47,0.300239,-5.28124
1534.5,25,0.3043,-5.25021
1536,-112,0.268293,-5.26112
1537.5,-28,0.219833,-5.29026
1539,-38,0.285349,-5.26237
1540.5,-27,0.420173,-5.33891
1542,-65,0.261525,-5.19675
1543.5,-11,0.280476,-5.21059
1545,-7,0.429107,-5.23889
1546.5,-44,0.34518,-5.33932
1548,-29,0.42667,-5.20346
1549.5,-68,0.363049,-5.21059
1551,18,0.470258,-5.32381
1552.5,33,0.305383,-5.1567
1554,-15,0.501392,-5.17242
1555.5,-100,0.340037,-5.26971
1557,11,0.335434,-5.26405
1558.5,-30,0.285078,-5.1783
1560,1,0.370358,-5.27999
1561.5,-1,0.348429,-5.23554
1563,12,0.379563,-5.30578
1564.5,-74,0.2932,-5.25902
1566,25,0.384436,-5.12902
1567.5,-39,0.379563,-5.15922
1569,2,0.281559,-5.24728
1570.5,-45,0.383895,-5.25273
1572,18,0.353844,-5.24078
1573.5,-32,0.185991,-5.1588
1575,-35,0.458887,-5.29571
1576.5,-15,0.379834,-5.1718
1578,-46,0.344639,-5.2175
1579.5,15,0.302676,-5.28229
1581,-56,0.261254,-5.28544
1582.5,-65,0.278581,-5.24246
1584,-29,0.268293,-5.34939
1585.5,15,0.418278,-5.26468
1587,-41,0.420173,-5.22715
1588.5,-74,0.3376,-5.26028
1590,17,0.306195,-5.19989
1591.5,-152,0.266669,-5.22233
1593,-20,0.369546,-5.28187
1594.5,4,0.314588,-5.25273
1596,42,0.415841,-5.28544
1597.5,-34,0.425858,-5.2521
1599,-108,0.332185,-5.24078
1600.5,-18,0.462677,-5.17746
1602,-104,0.411239,-5.27516
1603.5,-49,0.48244,-5.23449
1605,13,0.469445,-5.24434
1606.5,-4,0.128597,-5.22904
1608,55,0.350324,-5.23071
1609.5,-70,0.526299,-5.28271
1611,-29,0.201694,-5.23302
1612.5,-33,0.2932,-5.31081
1614,-33,0.36738,-5.20283
1615.5,-85,0.380375,-5.28062
1617,10,0.283996,-5.28376
1618.5,-38,0.279122,-5.2391
1620,21,0.351949,-5.27684
1621.5,-22,0.324876,-5.21813
1623,-6,0.335976,-5.24371
1624.5,-98,0.385519,-5.20534
1626,58,0.339495,-5.23134
1627.5,-44,0.456992,-5.24476
1629,-8,0.3598,-5.29131
1630.5,-41,0.45645,-5.23617
1632,4,0.369817,-5.15209
1633.5,-74,0.309715,-5.32591
1635,-47,0.513033,-5.29886
1636.5,-15,0.351678,-5.27349
1638,2,0.348429,-5.27097
1639.5,30,0.376044,-5.27307
1641,-97,0.17814,-5.23763
1642.5,-60,0.33002,-5.20304
1644,-62,0.417195,-5.21708
1645.5,8,0.277227,-5.29026
1647,-35,0.343556,-5.19591
1648.5,-25,0.275061,-5.13825
1650,-81,0.329478,-5.13154
1651.5,-8,0.496248,-5.13846
1653,-38,0.374419,-5.16446
1654.5,1,0.271271,-5.24015
1656,-101,0.447516,-5.27097
1657.5,-34,0.337329,-5.25441
1659,-58,0.3598,-5.25063
1660.5,19,0.409885,-5.23386
1662,-126,0.460511,-5.21268
1663.5,42,0.384978,-5.21289
1665,-61,0.373878,-5.28774
1666.5,-10,0.400139,-5.2737
1668,-71,0.449141,-5.28774
1669.5,-34,0.476755,-5.17746
1671,-10,0.332998,-5.2716
1672.5,-5,0.470528,-5.15167
1674,-6,0.461324,-5.18459
1675.5,-80,0.562306,-5.22568
1677,6,0.509243,-5.19968
1678.5,-19,0.460511,-5.17809
1680,17,0.485418,-5.16949
1681.5,-52,0.569345,-5.18417
1683,-11,0.480004,-5.2282
1684.5,-54,0.44535,-5.29068
1686,46,0.44887,-5.13909
1687.5,-72,0.401492,-5.23491
1689,6,0.422609,-5.21708
1690.5,-56,0.414217,-5.22904
1692,15,0.568533,-5.16299
1693.5,-21,0.374961,-5.21478
1695,-92,0.380375,-5.28418
1696.5,106,0.431273,-5.21079
1698,-154,0.479192,-5.23155
1699.5,-106,0.360612,-5.22107
1701,-156,0.348158,-5.21184
1702.5,106,0.305925,-5.21121
1704,117,0.419902,-5.25231
1705.5,-4,0.338141,-5.30347
1707,-143,0.363319,-5.2131
1708.5,-69,0.303217,-5.26804
1710,-93,0.232286,-5.23742
1711.5,-39,0.281288,-5.32653
1713,-38,0.331915,-5.23596
1714.5,54,0.416924,-5.25608
1716,-79,0.337329,-5.31144
1717.5,-20,0.277227,-5.28439
1719,-33,0.391205,-5.3106
1720.5,-19,0.25963,-5.31982
1722,-50,0.330561,-5.24602
1723.5,-16,0.35249,-5.2802
1725,-41,0.350595,-5.25441
1726.5,-42,0.305383,-5.224
1728,-51,0.361966,-5.3127
1729.5,24,0.399056,-5.27579
1731,-21,0.399326,-5.21373
1732.5,-31,0.441019,-5.23994
1734,-12,0.34139,-5.22233
1735.5,-39,0.413134,-5.21079
1737,54,0.470799,-5.25566
1738.5,-6,0.320003,-5.35128
1740,-9,0.239596,-5.19025
1741.5,-46,0.161896,-5.29026
1743,-7,0.314859,-5.22799
1744.5,-32,0.348429,-5.23637
1746,33,0.271542,-5.28774
1747.5,-31,0.343015,-5.25546
1749,-11,0.404741,-5.20199
1750.5,-38,0.287786,-5.21792
1752,-9,0.309444,-5.1827
1753.5,-35,0.23743,-5.22379
1755,-25,0.386602,-5.25902
1756.5,-26,0.415841,-5.2565
1758,-39,0.332727,-5.22275
1759.5,7,0.436416,-5.25504
1761,-56,0.315129,-5.16613
1762.5,-53,0.330561,-5.26594
1764,-12,0.298344,-5.35484
1765.5,7,0.355468,-5.24267
1767,-34,0.293742,-5.32297
1768.5,-55,0.314859,-5.18291
1770,-70,0.309986,-5.22379
1771.5,-22,0.316483,-5.18501
1773,-73,0.397973,-5.23533
1774.5,14,0.374419,-5.30808
1776,-85,0.252862,-5.22463
1777.5,-32,0.332727,-5.27705
1779,-86,0.279664,-5.18375
1780.5,46,0.365485,-5.21834
1782,-55,0.235535,-5.23784
1783.5,-20,0.307278,-5.25294
1785,-40,0.269376,-5.24581
1786.5,-16,0.335163,-5.31228
1788,-30,0.455367,-5.17809
1789.5,-49,0.419902,-5.25399
1791,-1,0.291576,-5.23931
1792.5,30,0.464843,-5.27223
1794,-53,0.412321,-5.24476
1795.5,-90,0.305383,-5.27516
1797,30,0.342202,-5.23113
1798.5,-6,0.252862,-5.24497
1800,-23,0.278852,-5.21708
1801.5,-26,0.365214,-5.18521
1803,18,0.244469,-5.26363
1804.5,-93,0.281018,-5.27726
1806,25,0.3265,-5.30683
1807.5,-28,0.214147,-5.26762
1809,-4,0.417465,-5.24644
1810.5,-25,0.44156,-5.29802
1812,-17,0.449953,-5.19863
1813.5,10,0.399326,-5.25734
1815,-45,0.308361,-5.13804
1816.5,-48,0.482982,-5.15838
1818,0,0.418548,-5.2781
1819.5,14,0.460511,-5.24497
1821,-41,0.432897,-5.27244
1822.5,-69,0.371712,-5.26007
1824,-40,0.25584,-5.30326
1825.5,13,0.295908,-5.37811
1827,-54,0.363319,-5.36281
1828.5,-18,0.312964,-5.25
1830,-41,0.437229,-5.21729
1831.5,-30,0.473236,-5.24958
1833,-25,0.513845,-5.21079
1834.5,25,0.510055,-5.26216
1836,-74,0.413404,-5.2261
1837.5,-63,0.403387,-5.39887
1839,-24,0.405553,-5.2521
1840.5,-47,0.408531,-5.32716
1842,-22,0.362507,-5.3691
1843.5,-24,0.273437,-5.3561
1845,4,0.24501,-5.27642
1846.5,-12,0.345722,-5.27202
1848,-72,0.341932,-5.31878
1849.5,-15,0.278852,-5.289
1851,-42,0.318107,-5.29341
1852.5,-1,0.420173,-5.26196
1854,14,0.289139,-5.2305
1855.5,62,0.246093,-5.25189
1857,-207,0.385519,-5.2586
1858.5,46,0.229037,-5.22757
1860,-47,0.313776,-5.24875
1861.5,83,0.299969,-5.24204
1863,-4,0.310798,-5.2305
1864.5,-137,0.348971,-5.26384
1866,76,0.315129,-5.28837
1867.5,-174,0.424775,-5.29047
1869,7,0.402034,-5.30033
1870.5,36,0.474048,-5.26489
1872,4,0.403387,-5.18039
1873.5,-3,0.269647,-5.31899
1875,-21,0.475672,-5.17662
1876.5,-68,0.341932,-5.1762
1878,-40,0.371171,-5.224
1879.5,-23,0.321356,-5.25546
1881,-1,0.34139,-5.23386
1882.5,45,0.188699,-5.21121
1884,-118,0.413675,-5.21541
1885.5,-157,0.3487,-5.22212
1887,31,0.320273,-5.25839
1888.5,388,0.362236,-5.12797
1890,-228,0.340578,-5.22463
1891.5,-34,0.292388,-5.31332
1893,-155,0.348429,-5.2066
1894.5,133,0.413404,-5.26007
1896,-85,0.348429,-5.26804
1897.5,-101,0.277227,-5.31962
1899,-63,0.354115,-5.29005
1900.5,-36,0.312422,-5.26405
1902,23,0.296449,-5.2347
1903.5,-27,0.347346,-5.26531
1905,37,0.220374,-5.23931
1906.5,-22,0.331644,-5.37707
1908,-58,0.361424,-5.32695
1909.5,-73,0.331644,-5.2217
1911,-20,0.369546,-5.17809
1912.5,3,0.285078,-5.23931
1914,-22,0.380375,-5.30263
1915.5,39,0.357634,-5.28313
1917,244,0.335163,-5.21646
1918.5,-616,0.267752,-5.25042
1920,-11,0.245823,-5.28523
1921.5,420,0.109375,-5.32591
1923,180,0.324605,-5.33974
1924.5,-189,0.318107,-5.33387
1926,-72,0.260984,-5.23721
1927.5,-104,0.358175,-5.36637
1929,14,0.350866,-5.26405
1930.5,-65,0.332998,-5.31815
1932,24,0.279393,-5.26196
1933.5,-62,0.21902,-5.28712
1935,41,0.388768,-5.24015
1936.5,70,0.255027,-5.33618
1938,-83,0.203589,-5.2261
1939.5,-105,0.321086,-5.27936
1941,-85,0.291305,-5.22296
1942.5,42,0.225789,-5.28837
1944,15,0.418278,-5.27328
1945.5,-49,0.340849,-5.26133
1947,36,0.162709,-5.27055
1948.5,-147,0.200881,-5.32716
1950,-166,0.324064,-5.27349
1951.5,158,0.24501,-5.24791
1953,-341,0.335163,-5.2435
1954.5,180,0.223081,-5.30431
1956,169,0.195196,-5.36029
1957.5,-7,0.213877,-5.27391
1959,-152,0.246093,-5.33513
1960.5,-90,0.143216,-5.34121
1962,-87,0.11885,-5.31731
1963.5,-15,0.190594,-5.19612
1965,1,0.203318,-5.23617
1966.5,1,0.268022,-5.26825
1968,-26,0.305383,-5.32507
1969.5,-11,0.299427,-5.29865
1971,-23,0.159731,-5.31605
1972.5,13,0.145111,-5.35232
1974,-38,0.362236,-5.3387
1975.5,-68,0.347888,-5.27307
1977,28,0.128597,-5.21247
1978.5,-60,0.216042,-5.29613
1980,-15,0.120475,-5.23617
1981.5,-59,0.276415,-5.36553
1983,64,0.114248,-5.2695
1984.5,3,0.130221,-5.2391
1986,63,0.309986,-5.26258
1987.5,-163,0.324064,-5.34079
1989,-156,0.287244,-5.29383
1990.5,-166,0.14457,-5.31752
1992,101,0.171913,-5.25671
1993.5,-129,0.113977,-5.26112
1995,162,0.149443,-5.25818
1996.5,-235,0.187074,-5.25525
1998,-20,0.158648,-5.24539
1999.5,-26,0.198445,-5.21604
2001,12,0.242574,-5.32402
2002.5,-45,0.0319461,-5.27516
2004,-34,0.211169,-5.30955
2005.5,42,0.224706,-5.33974
2007,-153,0.115331,-5.32507
2008.5,-2,0.184367,-5.26804
2010,-79,0.171913,-5.32171
2011.5,24,0.0146194,-5.32402
2013,-63,0.334081,-5.33911
2014.5,-11,0.165416,-5.3106
2016,-78,0.0782409,-5.31731
2017.5,-54,0.238784,-5.26825
2019,-82,0.0928603,-5.32318
2020.5,13,0.154857,-5.34163
2022,-33,0.191677,-5.27684
2023.5,-33,0.151067,-5.29089
2025,-20,0.225518,-5.35799
2026.5,-58,0.237701,-5.33639
2028,91,0.0660581,-5.30641
2029.5,-129,0.314317,-5.35736
2031,105,0.00839262,-5.37497
2032.5,-178,0.13347,-5.29299
2034,-96,0.264774,-5.34813
2035.5,186,0.221728,-5.34792
2037,55,0.000812189,-5.20325
2038.5,77,0.0717434,-5.34121
2040,-290,0.0674117,-5.32108
2041.5,-105,0.139967,-5.30221
2043,283,0.113977,-5.32632
2044.5,-25,-0.0297803,-5.36805
2046,13,0.0668703,-5.28712
2047.5,-69,0.256923,-5.28544
2049,-94,0.0915067,-5.23155
2050.5,74,0.340037,-5.26636
2052,-14,0.191135,-5.2802
2053.5,-43,0.400409,-5.37497
2055,59,0.132116,-5.32716
2056.5,-182,0.236347,-5.30326
2058,-29,0.101794,-5.31857
2059.5,-63,0.165957,-5.29278
2061,43,0.28941,-5.27726
2062.5,-56,0.158106,-5.28523
2064,-37,0.236347,-5.26489
2065.5,-7,0.167311,-5.24958
2067,-93,0.152692,-5.22254
2068.5,-31,0.268835,-5.29529
2070,-66,0.17056,-5.36889
2071.5,1,0.138072,-5.32716
2073,-42,0.124806,-5.35379
2074.5,61,0.0181389,-5.32611
2076,-133,0.0679532,-5.36553
2077.5,-16,0.0836555,-5.31291
2079,-6,-0.0454826,-5.38692
2080.5,33,0.135365,-5.23952
2082,-343,0.243657,-5.28628
2083.5,6,0.14105,-5.31647
2085,109,0.152962,-5.33282
2086.5,129,0.0522508,-5.30179
2088,-100,-0.0392558,-5.33136
2089.5,-119,0.126972,-5.31563
2091,-23,0.023012,-5.26007
2092.5,-3,0.155128,-5.34436
2094,-25,0.210898,-5.24791
2095.5,-29,0.262337,-5.21268
2097,-41,0.201152,-5.35568
2098.5,59,0.158918,-5.38084
2100,-82,0.132116,-5.35966
2101.5,-131,0.141321,-5.29655
2103,-51,0.177599,-5.33157
2104.5,-132,0.161355,-5.37413
2106,203,0.12995,-5.31479
2107.5,-54,0.238784,-5.30116
2109,-55,0.116143,-5.35903
2110.5,-66,0.0408802,-5.45402
2112,-78,0.249342,-5.42026
2113.5,59,0.142404,-5.36113
2115,-149,0.178411,-5.34834
2116.5,-14,0.131575,-5.28733
2118,-31,0.116685,-5.30494
2119.5,93,0.267752,-5.22191
2121,-62,0.201694,-5.31773
2122.5,-106,0.226059,-5.33911
2124,-53,0.137531,-5.28691
2125.5,-18,0.0712019,-5.34582
2127,-82,0.16677,-5.36805
2128.5,-43,0.127784,-5.38818
2130,-58,0.070119,-5.28062
2131.5,-11,0.162709,-5.29865
2133,-54,0.0809482,-5.34939
2134.5,69,0.132928,-5.37979
2136,-160,0.154587,-5.40265
2137.5,12,0.20765,-5.30053
2139,-53,0.139155,-5.35442
2140.5,-26,0.283183,-5.29907
2142,-58,0.201423,-5.39342
2143.5,-28,0.156211,-5.33807
2145,-38,0.100982,-5.27579
2146.5,14,0.330832,-5.36595
2148,-27,0.299427,-5.33911
2149.5,-64,0.148631,-5.27454
2151,2,0.207108,-5.34016
2152.5,-23,0.199799,-5.31794
2154,-48,0.156482,-5.32045
2155.5,-40,0.17435,-5.2997
2157,32,0.204672,-5.27663
2158.5,15,0.199799,-5.30934
2160,-47,0.0647044,-5.23197
2161.5,-25,0.0027073,-5.24392
2163,1,0.154316,-5.28544
2164.5,-100,0.293471,-5.26237
2166,23,0.16677,-5.33282
2167.5,-18,0.167852,-5.34876
2169,-2,0.217125,-5.32402
2170.5,-84,0.0251779,-5.33702
2172,-34,0.170289,-5.24833
2173.5,-44,0.119663,-5.36239
2175,3,0.144299,-5.39887
2176.5,-32,0.00947554,-5.37224
2178,-31,0.00189511,-5.28397
2179.5,-11,-0.00487314,-5.33031
2181,-25,0.104772,-5.29299
2182.5,-113,0.237701,-5.31752
2184,-28,0.0657873,-5.26825
2185.5,3,0.20792,-5.33157
2187,-67,0.132658,-5.36805
2188.5,-21,0.135636,-5.2542
2190,-67,0.164333,-5.29844
2191.5,-7,0.185991,-5.38126
2193,-48,0.135636,-5.42592
2194.5,35,0.254757,-5.37874
2196,-80,0.18924,-5.3561
2197.5,-31,0.0563118,-5.34058
2199,-55,0.151338,-5.38021
2200.5,31,0.0950262,-5.3085
2202,-52,0.0915067,-5.31773
2203.5,-20,0.167852,-5.39468
2205,-24,0.216042,-5.31962
2206.5,-11,0.115331,-5.25189
2208,5,0.271813,-5.32653
2209.5,-26,0.0934018,-5.2825
2211,-28,0.154316,-5.21981
2212.5,16,0.119121,-5.32171
2214,-38,0.247447,-5.27076
2215.5,-65,0.136719,-5.28292
2217,28,0.149984,-5.31479
2218.5,-45,0.163792,-5.32758
2220,13,0.255027,-5.36302
2221.5,-39,0.351949,-5.3626
2223,-15,0.182201,-5.26866
2224.5,-78,0.237971,-5.33513
2226,29,0.242303,-5.19255
2227.5,-42,0.177869,-5.40956
2229,0,0.253132,-5.27244
2230.5,-55,0.0392558,-5.28816
2232,-47,0.0909652,-5.30389
2233.5,-27,0.245281,-5.33178
2235,-19,0.434521,-5.27097
2236.5,-39,0.229037,-5.27412
2238,-52,0.0592898,-5.30557
2239.5,56,0.0977335,-5.33387
2241,-86,0.246906,-5.26321
2242.5,-113,0.261796,-5.30158
2244,2,0.201423,-5.27726
2245.5,-63,0.305654,-5.30892
2247,8,0.224435,-5.36092
2248.5,-51,0.121016,-5.3496
2250,-104,0.237159,-5.27621
2251.5,-7,0.288056,-5.34289
2253,-50,0.191135,-5.32549
2254.5,16,0.167582,-5.37057
2256,-89,0.227413,-5.37455
2257.5,-17,0.173267,-5.34205
2259,-51,0.280476,-5.35149
2260.5,1,0.134011,-5.28229
2262,-61,0.106668,-5.19507
2263.5,-7,0.214147,-5.24812
2265,-46,0.194655,-5.28712
2266.5,8,0.177057,-5.33157
2268,-33,0.22633,-5.31731
2269.5,-50,0.17814,-5.32423
2271,-8,0.178682,-5.22631
2272.5,22,0.0617264,-5.29215
2274,-29,0.134282,-5.25126
2275.5,-66,0.0893408,-5.35673
2277,9,0.287786,-5.2651
2278.5,-47,0.221728,-5.34436
2280,0,0.197362,-5.23637
2281.5,-54,0.151879,-5.27055
2283,-7,0.278581,-5.26552
2284.5,-53,0.217396,-5.32087
2286,38,0.160813,-5.33199
2287.5,-70,0.306737,-5.33534
2289,13,0.195738,-5.25441
2290.5,-73,0.226601,-5.28397
2292,-5,0.34518,-5.25357
2293.5,-21,0.178952,-5.27118
2295,-15,0.210357,-5.32842
2296.5,-54,0.139426,-5.25923
2298,-37,0.10396,-5.26992
2299.5,-31,0.129409,-5.30305
2301,-107,0.302676,-5.33828
2302.5,-35,0.298886,-5.30284
2304,-45,0.181389,-5.26321
2305.5,49,0.289139,-5.315
2307,-61,0.287244,-5.32339
2308.5,-110,0.158648,-5.24812
2310,-32,0.268022,-5.24875
2311.5,-28,0.214147,-5.31689
2313,-84,0.217125,-5.24749
2314.5,17,0.0896116,-5.35484
2316,-86,0.170289,-5.28712
2317.5,-1,0.0896116,-5.32255
2319,-32,0.171372,-5.31416
2320.5,-6,0.141862,-5.30955
2322,-44,0.0779702,-5.27894
2323.5,-40,0.298615,-5.33765
2325,-45,0.166228,-5.27139
2326.5,29,0.246093,-5.36994
2328,-45,0.185179,-5.33366
2329.5,-29,0.250425,-5.36658
2331,15,0.205484,-5.29362
2332.5,-1,0.296991,-5.3756
2334,-42,0.20765,-5.28418
2335.5,-58,0.174079,-5.23575
2337,31,0.185991,-5.32716
2338.5,-37,0.204672,-5.24036
2340,4,0.16677,-5.22233
2341.5,-45,0.322439,-5.3496
2343,-13,0.192489,-5.28124
2344.5,-71,0.145653,-5.20241
2346,17,0.212252,-5.38482
2347.5,-80,0.067141,-5.315
2349,11,0.259901,-5.3236
2350.5,-77,0.217396,-5.33555
2352,-6,0.196821,-5.31899
2353.5,-40,0.153504,-5.39552
2355,-2,0.213606,-5.24791
2356.5,-91,0.164062,-5.38545
2358,-33,0.276415,-5.37728
2359.5,-43,0.289952,-5.34037
2361,-39,0.213335,-5.2846
2362.5,-62,0.172726,-5.27999
2364,-18,0.177057,-5.30263
2365.5,6,0.0752629,-5.25797
2367,-86,0.13726,-5.37455
2368.5,-41,0.209816,-5.28376
2370,-49,0.169477,-5.32758
2371.5,-62,0.138072,-5.27789
2373,-22,0.127243,-5.33429
2374.5,47,0.179223,-5.328
2376,-77,0.213606,-5.27433
2377.5,-52,0.263149,-5.28774
2379,-95,0.269918,-5.29424
2380.5,12,0.160001,-5.37119
2382,11,0.057124,-5.25147
2383.5,75,0.210086,-5.35757
2385,-32,0.147277,-5.29823
2386.5,-69,0.299969,-5.3062
2388,-213,0.228767,-5.34205
2389.5,-4,0.138884,-5.32968
2391,10,0.102607,-5.3301
2392.5,115,0.0749921,-5.30452
2394,-111,0.149443,-5.35673
2395.5,-61,0.0676824,-5.37644
2397,-40,0.0387144,-5.40915
2398.5,-39,0.124265,-5.32507
2400,15,0.118038,-5.328
