time,value4,value1,value2,value3
825,-8,-0.0351304,-0.0566882,0.0442222
826.5,-19,-0.0352034,-0.0455409,0.0543507
828,-1,-0.0316398,-0.0563829,0.0598126
829.5,-4,-0.0210138,-0.0505507,0.0577883
831,-38,-0.0223164,-0.0389938,0.0681225
832.5,0,-0.0203644,-0.0421219,0.0675289
834,-16,-0.0210242,-0.0349159,0.0536409
835.5,-5,-0.0120867,-0.0349762,0.0511135
837,-29,-0.0283105,-0.0400119,0.051663
838.5,-6,-0.00748434,-0.0420607,0.0480022
840,-16,-0.00260696,-0.0416819,0.0317299
841.5,4,-0.00517632,-0.0256929,0.0270172
843,-25,-0.0208022,-0.0384866,0.0332199
844.5,-14,-0.00538945,-0.0498637,0.032379
846,-23,-0.0251259,-0.0572902,0.0328877
847.5,-18,-0.0386935,-0.0518096,0.041843
849,-2,-0.0307134,-0.0492145,0.0452891
850.5,-9,-0.0481377,-0.0419225,0.0406444
852,-18,-0.0368682,-0.038792,0.0406815
853.5,-4,-0.0368351,-0.0405138,0.0500935
855,-16,-0.033235,-0.0432998,0.0359396
856.5,-17,-0.0176054,-0.0430159,0.0337556
858,-4,-0.0271718,-0.0400855,0.0349272
859.5,-36,-0.0256492,-0.0470691,0.0313124
861,31,-0.0172837,-0.0436327,0.022409
862.5,-22,-0.0224231,-0.0484981,0.0242515
864,-21,-0.0319435,-0.0522763,0.0101927
865.5,-16,-0.0372417,-0.0570501,0.0159032
867,11,-0.0384861,-0.0558436,0.0142168
868.5,-15,-0.0459046,-0.0670236,0.0169333
870,-5,-0.047155,-0.0696094,0.0134076
871.5,-19,-0.0576691,-0.0599136,0.0162859
873,-3,-0.0605749,-0.0601522,0.0152874
874.5,-17,-0.053917,-0.0538708,0.026616
876,-1,-0.0595533,-0.0548992,0.0120496
877.5,-7,-0.0558524,-0.0480312,0.00446207
879,-15,-0.0580108,-0.0602407,0.018894
880.5,-22,-0.0659674,-0.0521902,0.0189028
882,-5,-0.0560095,-0.0652811,0.0190836
883.5,-19,-0.0576053,-0.056489,0.0365681
885,-7,-0.0669951,-0.0549759,0.0539957
886.5,-6,-0.0481873,-0.0504912,0.0475055
888,-20,-0.0498987,-0.0489593,0.0398461
889.5,-5,-0.0512678,-0.0472769,0.0429618
891,-36,-0.0394206,-0.0390018,0.040381
892.5,3,-0.0418712,-0.039882,0.044606
894,-8,-0.0313721,-0.0500663,0.0437465
895.5,-11,-0.034708,-0.0511703,0.0346497
897,-25,-0.0294566,-0.0437536,0.0378318
898.5,-7,-0.0287327,-0.0484426,0.0396476
900,-12,-0.0230827,-0.050747,0.0442625
901.5,-1,-0.00619974,-0.0430723,0.0503521
903,-23,-0.0112862,-0.0228076,0.0527566
904.5,-2,-0.00270255,-0.0287542,0.0587458
906,-22,-0.00761916,-0.0383086,0.0469271
907.5,-9,-0.0021353,-0.027563,0.0646459
909,-11,-0.00460582,-0.0264287,0.0540449
910.5,0,-0.014454,-0.0270823,0.0582475
912,-12,-0.0164408,-0.0315267,0.0620266
913.5,-8,-0.0238254,-0.0283053,0.059629
915,-17,-0.0207989,-0.0251189,0.0379735
916.5,-6,-0.0298714,-0.025235,0.0391008
918,-3,-0.0443251,-0.0305438,0.0457709
919.5,-31,-0.0304859,-0.0230644,0.0454778
921,8,-0.0430781,-0.0226776,0.0306139
922.5,-20,-0.0413201,-0.0222159,0.036688
924,-14,-0.0314141,-0.0272909,0.0345975
925.5,-11,-0.0351763,-0.0299803,0.0458517
927,-2,-0.0319562,-0.0314846,0.0454034
928.5,-13,-0.0176449,-0.0219515,0.0528632
930,-4,-0.0185589,-0.027917,0.0534798
931.5,-25,-0.0100661,-0.0162419,0.0492124
933,1,-0.0125924,-0.0107472,0.0558409
934.5,-22,-0.0259624,-0.00471438,0.0441863
936,-1,-0.028207,-0.011348,0.0370865
937.5,-21,-0.027733,-0.0303991,0.0404761
939,-9,-0.027402,-0.0315531,0.0355778
940.5,-24,-0.0311939,-0.0350272,0.0399989
942,-11,-0.0232649,-0.0301538,0.038115
943.5,-26,-0.0228134,-0.0149856,0.0322642
945,-1,-0.0300825,-0.0223062,0.0264368
946.5,0,-0.0368637,-0.033036,0.0208715
948,-21,-0.0275109,-0.0203372,0.0360524
949.5,-8,-0.0331644,-0.0233132,0.0373901
951,-30,-0.0245998,-0.0250468,0.0537152
952.5,-2,-0.0291453,-0.0236924,0.048254
954,-6,-0.0253928,-0.0194489,0.0468735
955.5,-33,-0.0298763,-0.0187191,0.0496262
957,-26,-0.0293099,-0.0214477,0.0501256
958.5,4,-0.0421373,-0.0240112,0.0435059
960,-4,-0.0342894,-0.0319634,0.0247623
961.5,7,-0.0319228,-0.025228,0.0250222
963,-38,-0.0222543,-0.0307667,0.0428131
964.5,20,-0.0168376,-0.0250321,0.049818
966,-25,-0.0284892,-0.0183886,0.0570552
967.5,-9,-0.0296007,-0.0284551,0.0612117
969,-26,-0.017982,-0.0339194,0.0389964
970.5,1,-0.0331716,-0.0178839,0.0394326
972,-8,-0.0576863,-0.022112,0.0339785
973.5,-5,-0.0610716,-0.0243523,0.0346539
975,-13,-0.0664843,-0.0291523,0.0334219
976.5,-2,-0.0598518,-0.0334492,0.0428263
978,-1,-0.0637216,-0.0462146,0.0386047
979.5,-25,-0.0667208,-0.0427968,0.0326212
981,-6,-0.0536664,-0.0407859,0.0220661
982.5,-10,-0.0580489,-0.0350654,0.0132745
984,-21,-0.0616031,-0.0500965,-0.00157731
985.5,-9,-0.0665231,-0.0449885,0.00481923
987,-7,-0.0539429,-0.0432247,0.0168863
988.5,-16,-0.0649828,-0.0538826,0.0189299
990,-5,-0.0525658,-0.0337402,0.0281053
991.5,-31,-0.0449502,-0.030571,0.0404842
993,6,-0.0341733,-0.0324521,0.0448622
994.5,-18,-0.0378182,-0.0383734,0.0400249
996,-7,-0.0487991,-0.0547607,0.0535991
997.5,-27,-0.0464282,-0.0529079,0.0623387
999,-3,-0.0497953,-0.0508546,0.0576547
1000.5,-20,-0.0352484,-0.049707,0.0752087
1002,-9,-0.0300822,-0.0350445,0.0774372
1003.5,-14,-0.0396161,-0.0280737,0.063027
1005,-2,-0.0371983,-0.0212406,0.0687691
1006.5,-19,-0.0455505,-0.0174113,0.0694361
1008,-23,-0.0398209,-0.00905574,0.0595103
1009.5,-1,-0.0469724,-0.0123083,0.0701603
1011,-11,-0.0434214,-0.0133874,0.0844487
1012.5,-18,-0.037683,-0.0167635,0.0674547
1014,-7,-0.0289391,-0.0204923,0.0671336
1015.5,-29,-0.0192878,-0.0130434,0.069205
1017,2,-0.0270206,-0.0134425,0.0761091
1018.5,-34,-0.0188155,-0.0194346,0.078783
1020,25,-0.0239866,-0.0194311,0.0766828
1021.5,65,-0.0343533,-0.0157352,0.0674968
1023,-56,-0.0251646,-0.0223729,0.0797812
1024.5,15,-0.0235122,-0.0142814,0.089018
1026,-161,-0.0327182,-0.0101306,0.0825773
1027.5,49,-0.0315351,-0.0172039,0.0833321
1029,40,-0.0343071,-0.0123925,0.0752834
1030.5,12,-0.023534,-0.0153203,0.0797557
1032,-22,-0.0377581,-0.0229928,0.0868779
1033.5,-16,-0.027164,-0.0158053,0.101124
1035,-29,-0.0237595,-0.00480124,0.0861462
1036.5,-9,-0.0283282,0.0110835,0.0796892
1038,-5,-0.0286509,-0.00624806,0.0861297
1039.5,-18,-0.0226309,-0.0114708,0.0902049
1041,-15,-0.0225477,-0.00891014,0.0822064
1042.5,-9,-0.0244612,-0.00876524,0.0890817
1044,-1,-0.0257021,-0.00179623,0.0900993
1045.5,-6,-0.0335043,-0.00265531,0.0943883
1047,-17,-0.0414362,-0.00223847,0.0879161
1048.5,-23,-0.0301548,-0.00205728,0.0930934
1050,2,-0.0212745,0.000828903,0.0938994
1051.5,-36,-0.0160055,0.00504149,0.0872122
1053,1,-0.00792679,0.00300523,0.0869705
1054.5,-14,-0.0236786,0.0134072,0.103839
1056,-22,-0.028022,0.00977395,0.106214
1057.5,-24,-0.0361328,0.0109031,0.0972723
1059,87,-0.0244633,0.00308767,0.0874781
1060.5,-49,-0.0294224,0.000376137,0.079052
1062,26,-0.0296712,0.00315637,0.0814501
1063.5,-193,-0.0182315,0.00694153,0.0850712
1065,13,-0.0152613,0.00239319,0.0868562
1066.5,44,-0.019453,-0.00337756,0.0725081
1068,17,-0.0253659,-0.0116491,0.0621416
1069.5,-14,-0.0164293,0.00149334,0.0719527
1071,-13,-0.0245406,-0.00897075,0.0781683
1072.5,-29,-0.0233993,-0.0139916,0.0678165
1074,-13,-0.00828816,-0.0148864,0.0540447
1075.5,-19,-0.00672712,-0.00939628,0.0617222
1077,-8,-0.00296704,0.00409516,0.0593507
1078.5,-1,-0.00522292,-0.00570904,0.0631524
1080,-22,0.00171342,-0.00883138,0.065186
1081.5,15,0.00533077,-0.00440001,0.0710523
1083,-21,0.00967344,-0.0206147,0.0773437
1084.5,-12,0.00479287,-0.00784923,0.0747321
1086,-17,0.00238551,-0.0127137,0.0622529
1087.5,17,-0.0104546,-0.013331,0.0642926
1089,-13,-0.0136759,-0.0163376,0.0469167
1090.5,-15,-0.0237867,-0.0105192,0.0539697
1092,-31,-0.0299919,-0.0131745,0.0615232
1093.5,-2,-0.0449044,-0.0215045,0.0629792
1095,-21,-0.0452924,-0.0260365,0.0634837
1096.5,-1,-0.043333,-0.0209434,0.0765707
1098,-16,-0.0504582,-0.0178588,0.0686234
1099.5,-12,-0.0496389,-0.021559,0.0654277
1101,-25,-0.0484038,-0.0219301,0.0721143
1102.5,-8,-0.0525349,-0.0165923,0.0705138
1104,-15,-0.0439113,-0.00333684,0.067635
1105.5,-6,-0.042035,-0.00274562,0.0551852
1107,-17,-0.0285572,-0.00859272,0.0554763
1108.5,-24,-0.0310556,-0.0152883,0.0701996
1110,7,-0.0257138,-0.0144388,0.0864608
1111.5,-16,-0.0235169,-0.0132643,0.0890103
1113,-10,-0.0217594,-0.0153706,0.0748917
1114.5,-14,-0.0292876,-0.013629,0.0784693
1116,-15,-0.0223676,-0.0142917,0.0713932
1117.5,-17,-0.0326235,-0.00899668,0.0706667
1119,-4,-0.0372062,-0.0197614,0.0643519
1120.5,-15,-0.0258532,-0.0229668,0.0597518
1122,8,-0.0145977,-0.00691351,0.0647242
1123.5,-24,-0.0102293,-0.00766288,0.0623778
1125,-1,-0.00113268,-0.0027799,0.0705084
1126.5,-20,0.0072071,-0.00778255,0.0663102
1128,0,0.0203019,0.000474769,0.0622219
1129.5,-18,0.0240167,0.00730906,0.0693759
1131,3,0.0173782,0.0173071,0.0764892
1132.5,-18,0.0151582,0.02344,0.072033
1134,-8,0.00932556,0.026557,0.0712828
1135.5,-15,0.00461116,0.0400916,0.0620996
1137,-3,-0.0130205,0.0224028,0.0651777
1138.5,-1,-0.0335488,0.0216153,0.0626711
1140,-16,-0.0408923,0.00682222,0.0526388
1141.5,-7,-0.0399578,-0.00398427,0.0486786
1143,-15,-0.0367473,-0.00840338,0.0356417
1144.5,-14,-0.03075,-0.0204289,0.0357759
1146,-23,-0.0299605,-0.00907122,0.0392192
1147.5,3,-0.0369593,-0.00908447,0.0517383
1149,21,-0.0281186,-0.000109898,0.0568192
1150.5,-7,-0.0308496,0.0004451,0.0663047
1152,-51,-0.0211543,-0.00980935,0.0590554
1153.5,-8,-0.0223323,-0.00819013,0.0492597
1155,-7,-0.0278625,-0.00620945,0.0464966
1156.5,-10,-0.0315622,-0.0174174,0.031012
1158,-48,-0.0243805,-0.0230333,0.0354775
1159.5,14,-0.034427,-0.0287443,0.0321001
1161,-2,-0.0243059,-0.0336178,0.0269658
1162.5,-10,-0.0176096,-0.0209168,0.027202
1164,-23,-0.0219112,-0.032724,0.043723
1165.5,-11,-0.027912,-0.0311286,0.0521444
1167,-25,-0.0220881,-0.019687,0.0584298
1168.5,-21,-0.0103299,-0.0174628,0.0454581
1170,0,-0.0209167,-0.022727,0.0508568
1171.5,-12,-0.0310764,-0.0127753,0.0608399
1173,-16,-0.0404115,-0.00865923,0.0770966
1174.5,-1,-0.0511152,-0.00422422,0.0784958
1176,-9,-0.0434517,-0.00162803,0.0882677
1177.5,-16,-0.0357272,0.0127464,0.0975446
1179,-7,-0.0336043,0.020591,0.093221
1180.5,-18,-0.0215712,0.0164347,0.100291
1182,13,0.000901258,0.0228563,0.0956962
1183.5,-24,-0.000872665,0.0154677,0.0970241
1185,-11,0.00302044,0.0158388,0.0866193
1186.5,-18,0.00898421,0.0293088,0.0858359
1188,7,-0.00401663,0.0273305,0.0910124
1189.5,-20,-0.00760797,0.0227781,0.0783002
1191,0,-0.00584491,0.0192505,0.0875552
1192.5,-13,-0.00597984,0.0118596,0.0973222
1194,-7,-0.00584632,0.0173307,0.0926261
1195.5,-18,-0.00351802,0.0180906,0.0965834
1197,-3,0.0299766,0.018394,0.0924173
1198.5,1,0.0141295,0.015134,0.0863393
1200,-22,0.00362498,0.01778,0.0929787
1201.5,-10,-0.00332982,0.0190593,0.0890818
1203,-3,0.00511133,0.0201969,0.0837751
1204.5,-17,-0.00880519,0.019051,0.0821011
1206,-9,0.000103224,0.00998678,0.0927504
1207.5,-12,-0.00411892,0.00848437,0.0896636
1209,-14,-0.0155133,-2.75E-05,0.0899741
1210.5,-1,-0.0168053,0.00492744,0.0957129
1212,-33,-0.0215092,0.0173436,0.0939796
1213.5,1,-0.0358002,0.0248017,0.0879365
1215,-17,-0.0202371,0.0258569,0.0893222
1216.5,-13,-0.0222264,0.0313459,0.101029
1218,-19,-0.00623904,0.0281606,0.104314
1219.5,1,-0.0138289,0.0203964,0.0935976
1221,-25,-0.0183071,0.0337925,0.0938163
1222.5,-11,-0.00373141,0.0326307,0.0957287
1224,-21,-0.00636564,0.0220689,0.0913513
1225.5,-2,-0.0185663,0.0184165,0.0802393
1227,-50,-0.0310312,0.0236803,0.0782996
1228.5,14,-0.0178708,0.0195915,0.0810566
1230,24,-0.0220718,0.0173103,0.0765557
1231.5,-17,-0.00225195,0.00585298,0.0752137
1233,-38,0.0034141,0.00262646,0.0632984
1234.5,-3,-0.0124327,-0.0018584,0.0606116
1236,-11,-0.0161277,0.00228248,0.0696167
1237.5,-53,-0.0266174,-0.00293311,0.0690022
1239,0,-0.0222115,-0.015177,0.0741053
1240.5,6,-0.0268483,-0.0194135,0.0787436
1242,23,-0.0367392,-0.0257343,0.0727246
1243.5,-24,-0.0328202,-0.0337606,0.0703766
1245,-18,-0.0250005,-0.0319579,0.0645021
1246.5,-20,-0.0295625,-0.0423945,0.0757175
1248,0,-0.0349023,-0.0489163,0.0720064
1249.5,8,-0.0318818,-0.0523823,0.0708792
1251,-9,-0.0259884,-0.0424389,0.059796
1252.5,-29,-0.0278415,-0.0399666,0.0677133
1254,-6,-0.022901,-0.0403874,0.0560123
1255.5,-17,-0.0116081,-0.0361172,0.0671187
1257,3,-0.0155646,-0.046826,0.0678031
1258.5,-10,-0.00873308,-0.034415,0.0811729
1260,-14,-0.00423376,-0.0319484,0.0655986
1261.5,-23,0.00733405,-0.0343916,0.0710001
1263,-9,-0.000845495,-0.0296834,0.0703869
1264.5,-18,-0.0232776,-0.0194826,0.0757342
1266,-10,-0.0323373,-0.0177562,0.0734793
1267.5,-17,-0.0271737,-0.0182407,0.0779301
1269,-18,-0.0212561,-0.0232351,0.0573055
1270.5,0,-0.0386401,-0.0148569,0.0523425
1272,-30,-0.0315399,-0.0151598,0.0432639
1273.5,-5,-0.00968157,-0.00900588,0.0452443
1275,-6,-0.0110775,-0.015733,0.0399484
1276.5,-11,-0.0160094,-0.016051,0.054476
1278,-33,-0.0121314,-0.0309634,0.0618241
1279.5,2,-0.0137617,-0.043198,0.0641233
1281,-12,0.00966006,-0.0415257,0.0626963
1282.5,-3,0.00830756,-0.0284234,0.069547
1284,-24,0.0112822,-0.0237667,0.0769388
1285.5,-2,0.0101365,-0.0358796,0.0816012
1287,-21,0.0102824,-0.0390214,0.0809875
1288.5,-2,-0.0211846,-0.0351767,0.0738595
1290,-17,-0.0381966,-0.0441319,0.0806667
1291.5,1,-0.0338412,-0.0390747,0.0750971
1293,-15,-0.0439756,-0.0336584,0.0811703
1294.5,-6,-0.0360014,-0.0273074,0.0875579
1296,-38,-0.0416471,-0.0353237,0.0787335
1297.5,16,-0.0306616,-0.0327896,0.0719173
1299,15,-0.0254468,-0.0328944,0.0743524
1300.5,-33,-0.0170735,-0.0337778,0.0570495
1302,-10,-0.0152042,-0.0304869,0.0679484
1303.5,-13,-0.00941065,-0.0391236,0.0775711
1305,-4,-0.00791487,-0.0268063,0.0847132
1306.5,-14,-0.019371,-0.0344659,0.0813574
1308,-24,-0.0251071,-0.0362914,0.0913562
1309.5,5,-0.0154496,-0.0356197,0.0999112
1311,9,-0.0216319,-0.0290669,0.103176
1312.5,-35,-0.015567,-0.0297639,0.0925833
1314,5,-0.00796234,-0.0375935,0.0936303
1315.5,-11,-0.0132758,-0.0333871,0.0836263
1317,-12,-0.00859232,-0.0353141,0.0884454
1318.5,-38,-0.0101578,-0.0342668,0.0936212
1320,-9,-0.00706378,-0.039216,0.0960243
1321.5,-10,-0.00685835,-0.0370837,0.0925608
1323,-3,-0.0145658,-0.0290959,0.0906239
1324.5,-17,-0.0436709,-0.0327187,0.0953292
1326,-3,-0.029866,-0.0387771,0.10302
1327.5,-19,-0.0207054,-0.0330014,0.113586
1329,-23,-0.0169024,-0.0370996,0.118633
1330.5,-1,-0.0240015,-0.0329539,0.110509
1332,-20,-0.0141304,-0.0305892,0.117631
1333.5,0,-0.0314909,-0.0163238,0.106788
1335,-8,-0.0226814,-0.0143155,0.0948128
1336.5,-21,-0.0132193,-0.0077593,0.0928425
1338,-22,-0.0142457,-0.00289511,0.0923087
1339.5,-5,-0.0231801,0.00891537,0.0975111
1341,-14,-0.0343359,-0.00333771,0.100109
1342.5,4,-0.0272755,-0.00590635,0.103647
1344,-33,-0.0272293,-0.00205999,0.116555
1345.5,95,-0.0381065,-0.00964327,0.116039
1347,-44,-0.0332379,-0.00706738,0.110171
1348.5,37,-0.0289084,9.51E-05,0.111175
1350,-191,-0.0217745,-0.00822379,0.109269
1351.5,4,-0.0180474,-0.0157546,0.101175
1353,49,-0.0097052,-0.0242539,0.10377
1354.5,-9,-0.00926125,-0.0222967,0.102928
1356,11,-0.0127212,-0.0169997,0.111635
1357.5,15,-0.00761746,-0.0226611,0.10366
1359,-24,-0.00831545,-0.0319112,0.100719
1360.5,-53,0.000301846,-0.0363797,0.108653
1362,-16,-0.000579505,-0.0403733,0.111802
1363.5,7,0.012817,-0.0304331,0.0993454
1365,-44,0.0103985,-0.0331032,0.0880245
1366.5,6,0.0118925,-0.0311655,0.0849447
1368,13,-0.00246271,-0.0463674,0.0827241
1369.5,-20,-0.0066546,-0.0432998,0.0835885
1371,1,-0.0114569,-0.0541711,0.0883805
1372.5,-34,0.00107261,-0.0502281,0.102222
1374,-32,-0.0055166,-0.0627215,0.0999511
1375.5,-15,-0.0101602,-0.0641119,0.0950767
1377,12,-0.0125228,-0.0491193,0.0776251
1378.5,-24,-0.0255686,-0.0443591,0.0739147
1380,-7,-0.0246081,-0.0287484,0.0809194
1381.5,-26,-0.016306,-0.0251308,0.0811023
1383,-9,-0.00130955,-0.00696956,0.0835421
1384.5,-19,0.00759682,-0.00595638,0.073436
1386,-9,0.00235889,-0.0116563,0.0766793
1387.5,-23,-0.00646759,-0.0150359,0.08327
1389,2,-0.00179356,-0.0221561,0.0904886
1390.5,6,-0.00360803,-0.013613,0.100538
1392,-9,-0.0263569,-0.0100909,0.0974223
1393.5,-25,-0.0304543,-0.00472231,0.109629
1395,-2,-0.0225283,-0.00689981,0.109387
1396.5,-9,-0.0111168,-0.00940327,0.102243
1398,-27,-0.0124671,-0.00885516,0.0947904
1399.5,-20,-0.0232543,-0.010663,0.10874
1401,-23,-0.031063,-0.0140129,0.102941
1402.5,43,-0.0274583,-0.016274,0.0939594
1404,-30,-0.0193105,-0.0111536,0.0755845
1405.5,9,-0.0216782,-0.0169943,0.0806915
1407,-9,-0.0149279,-0.0119202,0.0861323
1408.5,-12,-0.0108799,0.00116225,0.0860719
1410,-29,-0.0328504,-0.0160126,0.0857455
1411.5,-14,-0.0422654,-0.0197393,0.0788821
1413,-18,-0.0535642,-0.0224542,0.0714107
1414.5,-31,-0.0567114,-0.0201335,0.085588
1416,4,-0.0515024,-0.0294323,0.0865399
1417.5,32,-0.0471419,-0.0328736,0.0854944
1419,-8,-0.0514288,-0.0333043,0.0785075
1420.5,-28,-0.0391147,-0.0413395,0.0660377
1422,-36,-0.0423509,-0.0336808,0.0608224
1423.5,-14,-0.0400622,-0.0350922,0.064851
1425,-18,-0.0404528,-0.0417419,0.0682128
1426.5,-5,-0.0411516,-0.0375054,0.0646475
1428,-13,-0.0543634,-0.0377331,0.0713164
1429.5,-16,-0.0430561,-0.0427885,0.0770686
1431,-2,-0.0209711,-0.045843,0.0702378
1432.5,-26,-0.0283672,-0.0371313,0.0681787
1434,3,-0.0231284,-0.048513,0.0586781
1435.5,-13,-0.0254086,-0.0378966,0.0536838
1437,-14,-0.00704631,-0.043224,0.0670628
1438.5,-27,-0.0189176,-0.0319522,0.0676194
1440,-9,-0.0262898,-0.0222113,0.0749101
1441.5,-16,-0.0226738,-0.021919,0.0720208
1443,-1,-0.0287635,-0.0321932,0.0668599
1444.5,-23,-0.0169259,-0.0208432,0.0605072
1446,0,-0.0170661,-0.0191873,0.0610196
1447.5,-21,-0.00510502,-0.0320257,0.0650782
1449,-6,-0.00707818,-0.0248211,0.0624525
1450.5,-10,-0.0204402,-0.0289943,0.0724099
1452,4,-0.0372631,-0.0242615,0.0657464
1453.5,-17,-0.039614,-0.0250059,0.0644813
1455,-4,-0.0204872,-0.0304366,0.0609325
1456.5,-16,-0.0243581,-0.0193237,0.0597267
1458,-5,-0.0111318,-0.0283276,0.059318
1459.5,-1,-0.00726346,-0.0341981,0.0633347
1461,-23,-0.0287017,-0.0367244,0.0532392
1462.5,4,-0.032137,-0.0250011,0.0457883
1464,-19,-0.0429503,-0.0245316,0.0499742
1465.5,-5,-0.0475442,-0.0203486,0.0491184
1467,-12,-0.0446515,-0.0110629,0.0529511
1468.5,-80,-0.0458628,-0.0117058,0.0512218
1470,63,-0.0296394,-0.0265355,0.0567188
1471.5,67,-0.0338048,-0.0348584,0.055487
1473,-67,-0.0355434,-0.0224423,0.0763239
1474.5,-22,-0.0313806,-0.0173447,0.085175
1476,-7,-0.024525,-0.0163505,0.0926728
1477.5,-11,-0.0238215,-0.0209615,0.0971421
1479,-28,-0.0274119,-0.0328739,0.100439
1480.5,-1,-0.026952,-0.0350178,0.0910195
1482,30,-0.0449354,-0.0281285,0.0915106
1483.5,-52,-0.0289459,-0.0304981,0.0719575
1485,-44,-0.0466271,-0.033574,0.0789019
1486.5,63,-0.0375915,-0.0286867,0.0821987
1488,2,-0.0533504,-0.0268328,0.074759
1489.5,-21,-0.0512765,-0.0265299,0.0770079
1491,-30,-0.0496174,-0.020767,0.0787724
1492.5,-36,-0.0353958,-0.0233906,0.0853268
1494,18,-0.0284615,-0.0333324,0.0769487
1495.5,11,-0.0330557,-0.0335952,0.0738948
1497,10,-0.0317085,-0.0224216,0.0730155
1498.5,-142,-0.0381161,-0.0401337,0.0606016
1500,30,-0.0402481,-0.0529328,0.0629368
1501.5,44,-0.0514191,-0.0483236,0.0622684
1503,15,-0.042729,-0.0445983,0.066112
1504.5,-110,-0.0393023,-0.0476335,0.0665807
1506,63,-0.0488273,-0.069098,0.0627858
1507.5,-6,-0.0537429,-0.0676901,0.07219
1509,-59,-0.0595106,-0.0779856,0.0682462
1510.5,-36,-0.0476085,-0.0716021,0.0654387
1512,-14,-0.041081,-0.0759754,0.0565208
1513.5,-5,-0.0321887,-0.076809,0.0564753
1515,13,-0.0504287,-0.075991,0.045493
1516.5,29,-0.0568109,-0.0717577,0.0339967
1518,-88,-0.0724928,-0.0768614,0.0244175
1519.5,-22,-0.0545172,-0.0781269,0.0264143
1521,10,-0.0555421,-0.0786824,0.0426758
1522.5,11,-0.0530782,-0.0777562,0.0449823
1524,-9,-0.0590271,-0.0780433,0.048982
1525.5,-27,-0.0714648,-0.0811283,0.0459616
1527,-17,-0.080932,-0.0900688,0.039167
1528.5,-73,-0.0690437,-0.0907107,0.0489166
1530,49,-0.0609818,-0.0868458,0.0548051
1531.5,32,-0.0795965,-0.082726,0.0519406
1533,-61,-0.0672026,-0.0879965,0.0497185
1534.5,-10,-0.0526996,-0.0825805,0.0441879
1536,-21,-0.0607525,-0.0794279,0.047582
1537.5,-27,-0.0604821,-0.0729082,0.057803
1539,-23,-0.0567887,-0.0840257,0.052671
1540.5,54,-0.04659,-0.0885794,0.0492951
1542,-80,-0.0607424,-0.0872729,0.0462816
1543.5,-29,-0.0735615,-0.0873698,0.0512376
1545,-9,-0.0828508,-0.0899983,0.0422063
1546.5,17,-0.0843906,-0.103066,0.0290739
1548,-8,-0.0894858,-0.104611,0.0280198
1549.5,-59,-0.0954454,-0.103411,0.0370104
1551,-13,-0.0796886,-0.0976911,0.0341604
1552.5,13,-0.0885735,-0.099169,0.0338264
1554,-54,-0.0886306,-0.101989,0.0388758
1555.5,69,-0.075106,-0.111706,0.044896
1557,-3,-0.0904612,-0.103909,0.0499901
1558.5,-36,-0.0713065,-0.100374,0.0596253
1560,-46,-0.0590252,-0.106113,0.0500632
1561.5,-77,-0.061853,-0.113978,0.0499193
1563,44,-0.0648879,-0.109267,0.0501169
1564.5,10,-0.0641767,-0.11612,0.0503097
1566,39,-0.0639459,-0.107554,0.0469196
1567.5,-105,-0.0808087,-0.106679,0.0439295
1569,-17,-0.0829983,-0.0961557,0.0396262
1570.5,19,-0.0812729,-0.0938288,0.0438284
1572,8,-0.0697028,-0.099087,0.0428117
1573.5,-25,-0.0744999,-0.101618,0.0497474
1575,-15,-0.0678098,-0.110496,0.0378173
1576.5,-17,-0.08361,-0.105758,0.0536399
1578,-1,-0.0696407,-0.102539,0.0543096
1579.5,-7,-0.0754161,-0.0978313,0.0626291
1581,-24,-0.0781531,-0.0985579,0.0556631
1582.5,9,-0.0784109,-0.0976542,0.0569359
1584,-22,-0.0834947,-0.0893168,0.0563209
1585.5,0,-0.0890106,-0.0909847,0.0450567
1587,43,-0.0881111,-0.105759,0.0299991
1588.5,-22,-0.100672,-0.0994173,0.0216016
1590,-19,-0.096909,-0.0978088,0.0181152
1591.5,-61,-0.102302,-0.0924482,0.0243957
1593,-42,-0.0952667,-0.0880455,0.0168408
1594.5,85,-0.0840851,-0.0968208,0.0138202
1596,18,-0.0915595,-0.0934472,0.0132453
1597.5,2,-0.0908746,-0.0894538,0.0130634
1599,-138,-0.0991643,-0.0910182,0.0169141
1600.5,-19,-0.102947,-0.0967243,0.0159984
1602,14,-0.108291,-0.0999566,-0.00926687
1603.5,14,-0.109427,-0.110462,-0.00626678
1605,-31,-0.108935,-0.114906,-0.00949605
1606.5,6,-0.120567,-0.111456,-0.00985552
1608,-13,-0.114032,-0.11277,-0.0034018
1609.5,-10,-0.118946,-0.124139,0.0012052
1611,-16,-0.110321,-0.106773,0.00840045
1612.5,-1,-0.109361,-0.108986,0.00776283
1614,-18,-0.118541,-0.0961737,0.00603652
1615.5,-7,-0.113377,-0.0989831,0.00330026
1617,-13,-0.117843,-0.100888,0.0047599
1618.5,-6,-0.106927,-0.097805,-0.00130019
1620,3,-0.103555,-0.0978896,-0.00288185
1621.5,-22,-0.0877215,-0.0894289,0.0020034
1623,4,-0.0927783,-0.0924831,0.00278419
1624.5,-17,-0.0858613,-0.10178,0.0177254
